ano_mes,regiao,produto,preco_medio,preco_min,preco_max,desvio_padrao,num_coletas
2019-01-01,BR,DIESEL,3.4540287201233615,2.87,4.95,0.252291129436404,15564.0
2019-02-01,BR,DIESEL,3.4657352917569626,2.89,4.95,0.23630207127073022,12459.0
2019-03-01,BR,DIESEL,3.540462307067425,2.899,4.95,0.22563622616288787,12310.0
2019-04-01,BR,DIESEL,3.5806796628751543,2.989,4.95,0.22144058867473093,14594.0
2019-05-01,BR,DIESEL,3.655956048935206,3.089,4.95,0.21621505663398927,13242.0
2019-06-01,BR,DIESEL,3.622074638844302,3.089,4.95,0.22356641935393481,12460.0
2019-07-01,BR,DIESEL,3.558053234998324,3.029,4.95,0.22663633722412982,14915.0
2019-08-01,BR,DIESEL,3.539792401310657,3.048,4.95,0.22381269800247977,12818.0
2019-09-01,BR,DIESEL,3.606748273044641,2.999,4.95,0.232577794592718,13463.0
2019-10-01,BR,DIESEL,3.714139244915018,3.139,4.95,0.21967932720779001,14356.0
2019-11-01,BR,DIESEL,3.7248601993678583,3.17,4.95,0.21721430386791563,12339.0
2019-12-01,BR,DIESEL,3.746211744160664,3.249,4.99,0.21082595812253896,13743.0
2020-01-01,BR,DIESEL,3.7965213805079228,3.29,5.009,0.21274754763680515,13821.0
2020-02-01,BR,DIESEL,3.731290993636809,3.149,4.99,0.22793878848688187,12258.0
2020-03-01,BR,DIESEL,3.600220591489048,2.89,4.95,0.25919976439956915,13559.0
2020-04-01,BR,DIESEL,3.31674005092761,2.453,4.95,0.270830110303165,13745.0
2020-05-01,BR,DIESEL,3.0620164043082023,2.459,4.95,0.27078494927217817,12070.0
2020-06-01,BR,DIESEL,3.081141717881182,2.49,4.95,0.24698606721640054,13668.0
2020-07-01,BR,DIESEL,3.2565520910299983,2.54,4.95,0.23849995314284894,13534.0
2020-08-01,BR,DIESEL,3.370708365910868,2.729,4.95,0.2308396032409046,8953.0
2020-10-01,BR,DIESEL,3.5826402349486055,2.879,4.65,0.28940413646369617,681.0
2020-11-01,BR,DIESEL,3.556102850539291,2.949,5.09,0.25100391382382303,2596.0
2020-12-01,BR,DIESEL,3.6428802069857698,3.09,4.8,0.23696771644601392,3865.0
2021-01-01,BR,DIESEL,3.711450073063809,3.199,5.25,0.23163431544955226,4106.0
2021-02-01,BR,DIESEL,3.9473681294326246,3.289,5.85,0.3095253571100187,4512.0
2021-03-01,BR,DIESEL,4.270842130829016,3.399,6.01,0.2743060069295992,6176.0
2021-04-01,BR,DIESEL,4.2336200108361925,3.599,5.899,0.2802395395242948,5537.0
2021-05-01,BR,DIESEL,4.489857939162287,3.099,6.13,0.28016292342824983,6279.0
2021-06-01,BR,DIESEL,4.525495217391305,3.099,6.1,0.27757534202302847,9200.0
2021-07-01,BR,DIESEL,4.60315209078574,3.889,6.398,0.27121521210031585,8107.0
2021-08-01,BR,DIESEL,4.639209093926319,3.78,6.35,0.272425819339433,9039.0
2021-09-01,BR,DIESEL,4.746373112128146,3.699,6.48,0.2765024225712354,8740.0
2021-10-01,BR,DIESEL,5.058461153188371,3.89,6.42,0.29461931374257094,8186.0
2021-11-01,BR,DIESEL,5.384707641196013,4.07,6.7,0.2651108173575198,9632.0
2021-12-01,BR,DIESEL,5.366307626938602,4.07,6.986,0.2698007230563557,9414.0
2022-01-01,BR,DIESEL,5.512184072536597,4.07,6.905,0.2945069844785933,9154.0
2022-02-01,BR,DIESEL,5.61443029373082,4.349,6.985,0.27197291670193713,9124.0
2022-03-01,BR,DIESEL,6.296275528758732,4.599,7.98,0.5463332764722738,10449.0
2022-04-01,BR,DIESEL,6.622083255957908,4.999,7.979,0.31279506545469477,9693.0
2022-05-01,BR,DIESEL,6.868951640296773,5.49,8.69,0.3835029038723288,11187.0
2022-06-01,BR,DIESEL,7.232184551674469,5.64,8.99,0.4939638149124712,11108.0
2022-07-01,BR,DIESEL,7.48985494197679,5.69,8.99,0.30905634903691337,9996.0
2022-08-01,BR,DIESEL,7.133782699540326,6.24,8.99,0.37856825631887087,11965.0
2022-09-01,BR,DIESEL,6.883995175357209,3.14,8.89,0.34084305112485974,5389.0
2022-10-01,BR,DIESEL,6.545630769230769,4.6,8.52,0.33639963488383534,3250.0
2022-11-01,BR,DIESEL,6.575848540145985,5.09,8.52,0.32716368209780883,5480.0
2022-12-01,BR,DIESEL,6.393673002463921,4.62,8.52,0.37222652591353317,5682.0
2023-01-01,BR,DIESEL,6.3401613749672,4.89,7.99,0.3702251983344734,7622.0
2023-02-01,BR,DIESEL,6.082204812534974,4.89,7.99,0.4253995154533305,7148.0
2023-03-01,BR,DIESEL,5.889252213448193,4.59,7.69,0.39552420315006775,8358.0
2023-04-01,BR,DIESEL,5.761937237459847,4.76,7.69,0.39129733877113687,8094.0
2023-05-01,BR,DIESEL,5.392226980728052,3.97,7.69,0.4609698686122769,10274.0
2023-06-01,BR,DIESEL,5.045791194674764,4.09,7.29,0.3722044776289312,8563.0
2023-07-01,BR,DIESEL,4.984057154776805,4.09,7.19,0.3655766247442823,9588.0
2023-08-01,BR,DIESEL,5.5265778894472355,4.09,7.75,0.5832088595350272,9950.0
2023-09-01,BR,DIESEL,6.0991491340230155,4.09,7.96,0.32758651365977376,8603.0
2023-10-01,BR,DIESEL,6.115927743962301,4.09,7.96,0.3354699636282892,10186.0
2023-11-01,BR,DIESEL,6.117511998254799,4.49,7.95,0.3529819902567855,9168.0
2023-12-01,BR,DIESEL,5.971656956420415,4.69,7.95,0.3758019259240482,8582.0
2024-01-01,BR,DIESEL,5.915922339405561,4.69,8.19,0.38809823426243256,10430.0
2024-02-01,BR,DIESEL,5.96091861761427,4.69,7.95,0.3876492775441693,8970.0
2024-03-01,BR,DIESEL,5.923591444584239,5.12,7.95,0.3854352806870013,8743.0
2024-04-01,BR,DIESEL,5.941382999607381,5.19,7.82,0.37455610500453096,10188.0
2024-05-01,BR,DIESEL,5.942508301970334,5.04,7.82,0.37174259426479156,9034.0
2024-06-01,BR,DIESEL,5.9333317881562175,5.09,7.82,0.3646610303074111,8629.0
2024-07-01,BR,DIESEL,5.9935101994040805,5.29,7.82,0.35724802691216684,8726.0
2024-08-01,BR,DIESEL,6.000903962390867,5.36,7.82,0.3536687309376234,7445.0
2024-09-01,BR,DIESEL,5.991617058529265,5.34,7.82,0.35425631241864636,7996.0
2024-10-01,BR,DIESEL,6.001702825428859,5.34,7.75,0.37059705047150593,7928.0
2024-11-01,BR,DIESEL,6.023443816884662,5.29,7.93,0.3541575587892574,6728.0
2024-12-01,BR,DIESEL,6.084988408037094,5.25,7.93,0.3532469691636886,7764.0
2025-01-01,BR,DIESEL,6.131172450757068,5.39,7.93,0.3550588644814185,7463.0
2025-02-01,BR,DIESEL,6.42893626062323,5.58,8.19,0.3469936680327275,7060.0
2025-03-01,BR,DIESEL,6.403531648675172,5.47,8.33,0.34581548246497357,8152.0
2025-04-01,BR,DIESEL,6.291439336850038,5.49,8.33,0.37478741706320406,7962.0
2025-05-01,BR,DIESEL,6.1370996655518395,5.29,8.33,0.4074452475482884,7475.0
2025-06-01,BR,DIESEL,6.041165948557253,5.29,8.19,0.40141781372425583,7659.0
2025-07-01,BR,DIESEL,6.049529735204747,5.24,8.19,0.4063811510022695,6911.0
2025-08-01,BR,DIESEL,6.066649408284024,5.32,8.19,0.38871078812375726,5408.0
2025-09-01,BR,DIESEL,6.062363494539782,5.31,8.39,0.3909156633699335,6410.0
2025-10-01,BR,DIESEL,6.047574973359719,5.39,8.33,0.3820473544978546,6569.0
2025-11-01,BR,DIESEL,6.058447535888708,5.39,8.15,0.36761815052596764,6757.0
2025-12-01,BR,DIESEL,6.062130926062393,5.29,8.33,0.35580761327267313,8142.0
2026-01-01,BR,DIESEL,6.106040202417768,5.39,8.33,0.3585135660114052,7114.0
2026-02-01,BR,DIESEL,6.095396315936366,5.09,8.33,0.3606783220317439,7166.0
2026-03-01,BR,DIESEL,7.009128367670364,5.39,9.45,0.6860076312318735,8203.0
2026-05-01,BR,DIESEL,7.038822082536212,5.79,8.99,0.4431642663246172,7318.0
2026-06-01,BR,DIESEL,6.873945192534845,5.59,8.99,0.4706089645005946,8466.0
2026-07-01,BR,DIESEL,6.699372060505911,5.49,8.99,0.5116246809274437,7867.0
2026-08-01,BR,DIESEL,6.598472004816375,5.07,8.89,0.5180088124595761,8305.0
2019-01-01,CO,DIESEL,3.591333940497875,3.017,4.199,0.23570790758713342,1647.0
2019-02-01,CO,DIESEL,3.600076619273302,3.189,4.24,0.21731969777689802,1266.0
2019-03-01,CO,DIESEL,3.672702211690363,3.19,4.47,0.20909969771388365,1266.0
2019-04-01,CO,DIESEL,3.7097771392081738,3.289,4.47,0.20601772190525552,1566.0
2019-05-01,CO,DIESEL,3.776816933638444,3.389,4.47,0.1976214518134352,1311.0
2019-06-01,CO,DIESEL,3.7411576542269613,3.289,4.389,0.19265795777302766,1313.0
2019-07-01,CO,DIESEL,3.6600758054327223,3.26,4.28,0.19195530404376976,1583.0
2019-08-01,CO,DIESEL,3.656552592592593,3.26,4.28,0.1943998267385333,1350.0
2019-09-01,CO,DIESEL,3.739960517358748,3.288,4.53,0.2035553465129576,1469.0
2019-10-01,CO,DIESEL,3.847909090909091,3.359,4.539,0.17839535150335448,1474.0
2019-11-01,CO,DIESEL,3.86389593114241,3.399,4.539,0.18032934100843692,1278.0
2019-12-01,CO,DIESEL,3.8848805970149254,3.43,4.539,0.17666566365396216,1407.0
2020-01-01,CO,DIESEL,3.9284203296703293,3.499,4.57,0.17342140788717003,1456.0
2020-02-01,CO,DIESEL,3.8701524390243907,3.499,4.57,0.18112619028081203,1312.0
2020-03-01,CO,DIESEL,3.7144399460188935,3.111,4.47,0.21578154537457037,1482.0
2020-04-01,CO,DIESEL,3.4107982520029134,2.855,4.13,0.21882675016063277,1373.0
2020-05-01,CO,DIESEL,3.1188552950687147,2.59,3.859,0.21693034073836207,1237.0
2020-06-01,CO,DIESEL,3.139047233468286,2.719,3.96,0.1915357364780308,1482.0
2020-07-01,CO,DIESEL,3.3325864432597103,2.888,4.16,0.18928493579715588,1313.0
2020-08-01,CO,DIESEL,3.4833935135135135,3.06,4.2,0.17093925264961274,925.0
2020-10-01,CO,DIESEL,3.573469387755102,2.879,4.069,0.18205680736892765,196.0
2020-11-01,CO,DIESEL,3.627906403940887,3.24,4.099,0.16818027103030425,406.0
2020-12-01,CO,DIESEL,3.713347619047619,3.38,4.329,0.13997358468508253,420.0
2021-01-01,CO,DIESEL,3.7844076738609114,3.54,4.119,0.12865815147502435,417.0
2021-02-01,CO,DIESEL,4.015258992805755,3.589,4.559,0.22735453944805473,417.0
2021-03-01,CO,DIESEL,4.384416801292407,3.496,4.947,0.14609167482059862,619.0
2021-04-01,CO,DIESEL,4.3423815126050425,3.889,4.799,0.15512603975422473,595.0
2021-05-01,CO,DIESEL,4.639070866141732,3.999,5.839,0.20030305828754405,635.0
2021-06-01,CO,DIESEL,4.646116279069767,4.099,5.32,0.18348089085912486,946.0
2021-07-01,CO,DIESEL,4.756544871794872,4.089,6.398,0.2278508605908676,780.0
2021-08-01,CO,DIESEL,4.798127462340672,4.098,6.249,0.2455842032865257,863.0
2021-09-01,CO,DIESEL,4.912703539823009,4.39,6.199,0.25591947564858925,904.0
2021-10-01,CO,DIESEL,5.210103521878335,4.478,6.29,0.2823946346097716,937.0
2021-11-01,CO,DIESEL,5.560506126295947,4.929,6.467,0.2547959694487705,1061.0
2021-12-01,CO,DIESEL,5.489495013599274,4.87,6.599,0.23891842976671196,1103.0
2022-01-01,CO,DIESEL,5.623957099080695,4.999,6.65,0.27026292242441374,979.0
2022-02-01,CO,DIESEL,5.721639800995025,4.349,6.7,0.24621399691903129,1005.0
2022-03-01,CO,DIESEL,6.395627563576703,4.999,7.979,0.5548719499863561,1219.0
2022-04-01,CO,DIESEL,6.745144578313253,5.69,7.979,0.26074272651451963,1079.0
2022-05-01,CO,DIESEL,6.9197320061255745,5.49,7.96,0.2935205622463477,1306.0
2022-06-01,CO,DIESEL,7.235545871559633,6.29,8.91,0.4347850520723056,1308.0
2022-07-01,CO,DIESEL,7.511167690956979,6.83,8.6,0.26681639812511454,1139.0
2022-08-01,CO,DIESEL,7.173178061607814,6.49,8.19,0.32300475659269023,1331.0
2022-09-01,CO,DIESEL,6.872598425196851,6.29,7.86,0.26310033529596205,635.0
2022-10-01,CO,DIESEL,6.545371287128713,4.65,7.14,0.22346162430226876,404.0
2022-11-01,CO,DIESEL,6.600071428571429,6.17,7.23,0.22173005369935506,560.0
2022-12-01,CO,DIESEL,6.39855500821018,5.1,7.38,0.310794102830134,609.0
2023-01-01,CO,DIESEL,6.32824358974359,5.79,7.39,0.2984101942860692,780.0
2023-02-01,CO,DIESEL,6.096395173453997,5.49,7.38,0.30637063741343906,663.0
2023-03-01,CO,DIESEL,5.9045432977461445,5.09,7.15,0.28156986781746746,843.0
2023-04-01,CO,DIESEL,5.785435323383084,5.13,6.85,0.30911222987138437,804.0
2023-05-01,CO,DIESEL,5.35312077294686,4.56,6.99,0.390679143710226,1035.0
2023-06-01,CO,DIESEL,5.002920673076924,4.29,6.17,0.31919159840366085,832.0
2023-07-01,CO,DIESEL,4.921232876712328,4.29,6.17,0.30173908297110463,949.0
2023-08-01,CO,DIESEL,5.5862581344902384,4.47,7.19,0.6420337787325948,922.0
2023-09-01,CO,DIESEL,6.248725617685306,5.69,7.29,0.2588072377949794,769.0
2023-10-01,CO,DIESEL,6.174811428571428,5.49,7.55,0.29198218631149886,875.0
2023-11-01,CO,DIESEL,6.133577430972389,5.49,7.55,0.3382465732239117,833.0
2023-12-01,CO,DIESEL,5.9469923857868014,5.09,7.55,0.347543150364203,788.0
2024-01-01,CO,DIESEL,5.853119469026549,5.19,7.49,0.36483100822110703,904.0
2024-02-01,CO,DIESEL,5.921162790697674,5.25,7.39,0.34186340907567986,860.0
2024-03-01,CO,DIESEL,5.894653110047847,5.29,7.39,0.33876209906477306,836.0
2024-04-01,CO,DIESEL,5.904792531120332,5.29,7.49,0.3537026496771012,964.0
2024-05-01,CO,DIESEL,5.914015069967707,5.29,7.49,0.3446673868112151,929.0
2024-06-01,CO,DIESEL,5.8996838407494145,5.39,7.39,0.36250272204500433,854.0
2024-07-01,CO,DIESEL,5.949777530589544,5.39,7.47,0.3435034282808045,899.0
2024-08-01,CO,DIESEL,5.971074380165289,5.52,7.47,0.35059665789754124,726.0
2024-09-01,CO,DIESEL,5.95744578313253,5.45,7.47,0.3579056911925074,830.0
2024-10-01,CO,DIESEL,5.9584,5.45,7.47,0.3469490698522467,800.0
2024-11-01,CO,DIESEL,5.95930576070901,5.39,7.47,0.31552242230250593,677.0
2024-12-01,CO,DIESEL,6.024251497005988,5.45,7.47,0.3093754968712021,835.0
2025-01-01,CO,DIESEL,6.094962216624685,5.39,7.47,0.33532098428974366,794.0
2025-02-01,CO,DIESEL,6.436411347517731,5.74,7.74,0.31203788720741765,705.0
2025-03-01,CO,DIESEL,6.4175682382134,5.75,7.74,0.32761519949514883,806.0
2025-04-01,CO,DIESEL,6.277027707808564,5.59,7.74,0.3566906625347881,794.0
2025-05-01,CO,DIESEL,6.079511568123393,5.34,7.49,0.37237077327241863,778.0
2025-06-01,CO,DIESEL,5.984589774078478,5.33,7.49,0.3684440958306276,841.0
2025-07-01,CO,DIESEL,6.013211875843455,5.44,7.49,0.32441247463162026,741.0
2025-08-01,CO,DIESEL,6.084013050570962,5.39,7.29,0.3225488965708566,613.0
2025-09-01,CO,DIESEL,6.084846796657382,5.49,7.29,0.3351444517714462,718.0
2025-10-01,CO,DIESEL,6.030110344827586,5.44,8.0,0.3199796937022518,725.0
2025-11-01,CO,DIESEL,6.049846860643186,5.44,7.19,0.33254637733222386,653.0
2025-12-01,CO,DIESEL,6.050802469135802,5.45,7.17,0.32576652668340433,810.0
2026-01-01,CO,DIESEL,6.056610169491526,5.45,7.19,0.30932939375799196,708.0
2026-02-01,CO,DIESEL,6.05378640776699,5.4,7.19,0.33745321302613396,721.0
2026-03-01,CO,DIESEL,7.071800766283525,5.39,8.89,0.6771050919345584,783.0
2026-05-01,CO,DIESEL,6.902705718270571,5.95,7.95,0.3537878647176098,717.0
2026-06-01,CO,DIESEL,6.673957597173144,5.59,7.95,0.415000429747303,849.0
2026-07-01,CO,DIESEL,6.5109046454767725,5.63,7.95,0.4313099947622598,818.0
2026-08-01,CO,DIESEL,6.455289351851852,5.59,7.95,0.4492962537062609,864.0
2019-01-01,N,DIESEL,3.8046348973607036,3.099,4.95,0.33270370464356863,1364.0
2019-02-01,N,DIESEL,3.7859529085872574,3.14,4.95,0.31420981869576037,1083.0
2019-03-01,N,DIESEL,3.8625305343511447,3.15,4.95,0.3215179212125528,1048.0
2019-04-01,N,DIESEL,3.893758250825082,3.2,4.95,0.31366124116524857,1212.0
2019-05-01,N,DIESEL,3.9631099099099094,3.25,4.95,0.30799605730819807,1110.0
2019-06-01,N,DIESEL,3.9519618768328444,3.3,4.95,0.30977063908437813,1023.0
2019-07-01,N,DIESEL,3.8972766295707473,3.19,4.95,0.31009784137825536,1258.0
2019-08-01,N,DIESEL,3.8690416263310747,3.19,4.95,0.29991830478421816,1033.0
2019-09-01,N,DIESEL,3.9245968586387434,3.279,4.95,0.2927801353247497,1146.0
2019-10-01,N,DIESEL,4.036316666666667,3.489,4.95,0.2992600962817755,1200.0
2019-11-01,N,DIESEL,4.045016361886429,3.489,4.95,0.304768683757178,1039.0
2019-12-01,N,DIESEL,4.051066725197542,3.489,4.99,0.28442750276860007,1139.0
2020-01-01,N,DIESEL,4.100100250626566,3.489,4.99,0.30078435364826217,1197.0
2020-02-01,N,DIESEL,4.030497584541062,3.329,4.99,0.31945543415927247,1035.0
2020-03-01,N,DIESEL,3.907197994987469,3.03,4.95,0.35965542557631225,1197.0
2020-04-01,N,DIESEL,3.65263436928702,2.77,4.95,0.3856173550404996,1094.0
2020-05-01,N,DIESEL,3.396805383022774,2.549,4.95,0.39987012582261866,966.0
2020-06-01,N,DIESEL,3.3793562717770036,2.599,4.95,0.3760390768857828,1148.0
2020-07-01,N,DIESEL,3.5414484435797666,2.699,4.95,0.37412486429954944,1028.0
2020-08-01,N,DIESEL,3.66256648199446,3.09,4.95,0.37013603472361517,722.0
2020-10-01,N,DIESEL,3.7751774193548386,3.219,4.65,0.3930556878581313,186.0
2020-11-01,N,DIESEL,3.780275401069519,3.219,4.65,0.3566209176572468,374.0
2020-12-01,N,DIESEL,3.931400452488688,3.35,4.8,0.35741382774430186,442.0
2021-01-01,N,DIESEL,4.014202830188679,3.379,5.25,0.37064236793603145,424.0
2021-02-01,N,DIESEL,4.2981121673003795,3.289,5.85,0.4245540772827289,526.0
2021-03-01,N,DIESEL,4.691068493150684,3.95,5.89,0.43414596524997995,584.0
2021-04-01,N,DIESEL,4.667944444444444,3.799,5.78,0.43977743757995763,522.0
2021-05-01,N,DIESEL,4.827450495049505,3.989,6.13,0.5015823556791853,606.0
2021-06-01,N,DIESEL,4.920465667915106,4.039,6.1,0.47386684750769087,801.0
2021-07-01,N,DIESEL,4.959368073878628,4.099,6.18,0.41784873712476456,758.0
2021-08-01,N,DIESEL,4.977344951923077,4.259,6.35,0.42397957912191087,832.0
2021-09-01,N,DIESEL,5.090027093596059,4.459,6.48,0.3838519504403928,812.0
2021-10-01,N,DIESEL,5.37444049247606,4.559,6.42,0.38403929978944945,731.0
2021-11-01,N,DIESEL,5.706710234278668,4.559,6.7,0.34819834156407153,811.0
2021-12-01,N,DIESEL,5.7362986536107705,5.05,6.85,0.361040165885998,817.0
2022-01-01,N,DIESEL,5.844106455266139,5.05,6.85,0.33701689870831547,883.0
2022-02-01,N,DIESEL,5.928187709497207,5.25,6.85,0.3239178204960394,895.0
2022-03-01,N,DIESEL,6.614584210526315,5.25,7.9,0.6014597738859219,950.0
2022-04-01,N,DIESEL,6.9425219298245615,6.1,7.9,0.3890830329682883,912.0
2022-05-01,N,DIESEL,7.169570135746606,6.2,8.3,0.4268226420502298,1105.0
2022-06-01,N,DIESEL,7.570044545454547,6.39,8.95,0.5343214049623821,1100.0
2022-07-01,N,DIESEL,7.815667330677291,6.39,8.99,0.3921465493154647,1004.0
2022-08-01,N,DIESEL,7.525746753246753,6.35,8.99,0.4456192698951426,1232.0
2022-09-01,N,DIESEL,7.241706093189964,5.89,8.89,0.48241080663081076,558.0
2022-10-01,N,DIESEL,6.859442970822282,5.89,7.99,0.3826356768960574,377.0
2022-11-01,N,DIESEL,6.932656546489564,5.67,7.99,0.35340731688140364,527.0
2022-12-01,N,DIESEL,6.814683333333333,4.62,7.95,0.3893184400999936,600.0
2023-01-01,N,DIESEL,6.733373349339735,5.39,7.99,0.4597789248340783,833.0
2023-02-01,N,DIESEL,6.510326633165829,4.99,7.99,0.5348483768866986,796.0
2023-03-01,N,DIESEL,6.384341351660939,5.25,7.69,0.48641527906963516,873.0
2023-04-01,N,DIESEL,6.2945196211096075,5.07,7.69,0.4733457923264296,739.0
2023-05-01,N,DIESEL,5.833626482213439,4.67,7.69,0.5928330536381488,1012.0
2023-06-01,N,DIESEL,5.416079182630907,4.59,6.99,0.5058345805479332,783.0
2023-07-01,N,DIESEL,5.3784956709956715,4.39,6.99,0.5193689488921442,924.0
2023-08-01,N,DIESEL,5.863395445134575,4.12,7.75,0.6386388236617297,966.0
2023-09-01,N,DIESEL,6.4368803945746,5.2,7.96,0.483347646529158,811.0
2023-10-01,N,DIESEL,6.519762419006479,4.69,7.96,0.47073163035701604,926.0
2023-11-01,N,DIESEL,6.555,4.69,7.95,0.47301573192304275,802.0
2023-12-01,N,DIESEL,6.443950310559006,4.69,7.95,0.474612486617516,805.0
2024-01-01,N,DIESEL,6.399932885906041,4.69,8.19,0.5392179017682418,1043.0
2024-02-01,N,DIESEL,6.425970982142857,4.69,7.95,0.5645121048086202,896.0
2024-03-01,N,DIESEL,6.396698450536353,5.29,7.95,0.5560602922143866,839.0
2024-04-01,N,DIESEL,6.362817836812144,5.35,7.82,0.5135744531436625,1054.0
2024-05-01,N,DIESEL,6.333675847457627,5.43,7.82,0.5131564360890342,944.0
2024-06-01,N,DIESEL,6.313216783216783,5.3,7.82,0.4994509490428384,858.0
2024-07-01,N,DIESEL,6.4403137254901965,5.55,7.75,0.4914253293503208,765.0
2024-08-01,N,DIESEL,6.490151515151515,5.59,7.75,0.4712988298558542,660.0
2024-09-01,N,DIESEL,6.460539772727273,5.57,7.75,0.4691546753139504,704.0
2024-10-01,N,DIESEL,6.559471428571428,5.49,7.75,0.5307609249100805,700.0
2024-11-01,N,DIESEL,6.551326530612244,5.55,7.93,0.47668818680352043,588.0
2024-12-01,N,DIESEL,6.657206537890045,5.6,7.93,0.49235214769323904,673.0
2025-01-01,N,DIESEL,6.665662100456621,5.65,7.93,0.4787116490821196,657.0
2025-02-01,N,DIESEL,6.882983193277311,5.75,8.19,0.475445529298616,714.0
2025-03-01,N,DIESEL,6.8521181001283695,5.89,8.33,0.48146814507647173,779.0
2025-04-01,N,DIESEL,6.7468934531450575,5.49,8.33,0.5129353529382085,779.0
2025-05-01,N,DIESEL,6.662492625368731,5.45,8.33,0.5811000207078447,678.0
2025-06-01,N,DIESEL,6.554166666666666,5.39,8.19,0.5747300712022669,672.0
2025-07-01,N,DIESEL,6.559732540861813,5.32,8.19,0.5428643606587609,673.0
2025-08-01,N,DIESEL,6.531051625239005,5.49,8.19,0.5099258484259721,523.0
2025-09-01,N,DIESEL,6.502998522895125,5.5,8.39,0.5028834210877463,677.0
2025-10-01,N,DIESEL,6.488885793871867,5.5,8.33,0.5098490336834759,718.0
2025-11-01,N,DIESEL,6.5011846153846164,5.58,8.15,0.4951203925842474,650.0
2025-12-01,N,DIESEL,6.491570605187319,5.65,8.33,0.4482301061424223,694.0
2026-01-01,N,DIESEL,6.552016806722689,5.64,8.33,0.4817738335080949,595.0
2026-02-01,N,DIESEL,6.523797909407666,5.61,8.33,0.45615687374912073,574.0
2026-03-01,N,DIESEL,7.22564945226917,5.74,8.75,0.551635222990184,639.0
2026-05-01,N,DIESEL,7.4163703703703705,6.29,8.77,0.39574988335812566,540.0
2026-06-01,N,DIESEL,7.28039705882353,6.26,8.77,0.42819584661071286,680.0
2026-07-01,N,DIESEL,7.182438596491228,6.14,8.77,0.4356808104917125,570.0
2026-08-01,N,DIESEL,7.13919696969697,5.85,8.75,0.5000362269029976,660.0
2019-01-01,NE,DIESEL,3.552917967186875,3.11,4.4,0.18688543925955048,2499.0
2019-02-01,NE,DIESEL,3.5486699653636813,3.02,4.3,0.1750626463073363,2021.0
2019-03-01,NE,DIESEL,3.600645337301587,2.99,4.31,0.15492904229673327,2016.0
2019-04-01,NE,DIESEL,3.6482454736842107,3.22,4.307,0.15571288070312875,2375.0
2019-05-01,NE,DIESEL,3.734676470588235,3.358,4.307,0.1508183357053176,2142.0
2019-06-01,NE,DIESEL,3.710949504950495,3.258,4.65,0.1608467484844542,2020.0
2019-07-01,NE,DIESEL,3.637946361746362,3.18,4.307,0.15971866134646487,2405.0
2019-08-01,NE,DIESEL,3.610764395393474,3.16,4.49,0.17240856993521017,2084.0
2019-09-01,NE,DIESEL,3.672792119565217,3.19,4.65,0.16712096552965697,2208.0
2019-10-01,NE,DIESEL,3.7716527952921397,3.399,4.65,0.14912676745232073,2379.0
2019-11-01,NE,DIESEL,3.7821398283695102,3.399,4.49,0.1439531529218174,1981.0
2019-12-01,NE,DIESEL,3.799901978417266,3.399,4.49,0.14059842642417167,2224.0
2020-01-01,NE,DIESEL,3.8389600363306084,3.4,4.49,0.1366046279976146,2202.0
2020-02-01,NE,DIESEL,3.781779134860051,3.29,4.49,0.17234581370989127,1965.0
2020-03-01,NE,DIESEL,3.6527741935483866,2.97,4.48,0.21187380677389722,2263.0
2020-04-01,NE,DIESEL,3.3824512750455376,2.66,4.48,0.24825101356114643,2196.0
2020-05-01,NE,DIESEL,3.1082722165474976,2.57,4.109,0.24924051002761313,1958.0
2020-06-01,NE,DIESEL,3.114641382405745,2.69,4.06,0.21403111170568478,2228.0
2020-07-01,NE,DIESEL,3.326111407012872,2.777,4.199,0.19082631506372252,2253.0
2020-08-01,NE,DIESEL,3.436816494845361,2.86,4.199,0.17080643340333965,1455.0
2020-10-01,NE,DIESEL,3.5082042253521126,3.15,4.099,0.19664878649573894,142.0
2020-11-01,NE,DIESEL,3.547392694063927,3.13,4.149,0.1884214836666507,438.0
2020-12-01,NE,DIESEL,3.6952247191011236,3.27,4.249,0.16349523597160703,623.0
2021-01-01,NE,DIESEL,3.77537481910275,3.29,4.399,0.1621958554924154,691.0
2021-02-01,NE,DIESEL,4.00703453038674,3.45,4.85,0.25477527899975905,724.0
2021-03-01,NE,DIESEL,4.362612403100775,3.79,6.01,0.2104894948189606,903.0
2021-04-01,NE,DIESEL,4.280383879781421,3.77,5.099,0.21830493968109738,732.0
2021-05-01,NE,DIESEL,4.51101606922126,3.78,5.291,0.21599899955964463,809.0
2021-06-01,NE,DIESEL,4.619449438202247,3.78,5.299,0.19135556040085863,1157.0
2021-07-01,NE,DIESEL,4.711840152235966,3.899,5.499,0.18994323749998746,1051.0
2021-08-01,NE,DIESEL,4.763704013377927,3.78,5.649,0.19804551528913428,1196.0
2021-09-01,NE,DIESEL,4.86434705882353,3.89,5.899,0.20090663231271907,1190.0
2021-10-01,NE,DIESEL,5.202027145359019,3.89,6.392,0.2557015716436093,1142.0
2021-11-01,NE,DIESEL,5.542157099697885,4.07,6.37,0.20987665694091498,1324.0
2021-12-01,NE,DIESEL,5.523846282372598,4.07,6.299,0.21263107646553783,1197.0
2022-01-01,NE,DIESEL,5.666109308283518,4.07,6.499,0.2542765638974034,1171.0
2022-02-01,NE,DIESEL,5.777748085106383,5.17,6.78,0.22889879226007043,1175.0
